Item	Certifications Required
object/tangible/ship/crafted/armor/durasteel_plating.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/armor/elite_armor.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/armor/experimental_armor.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/armor/gunship_armor_mk1.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/armor/gunship_armor_mk2.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/armor/gunship_armor_mk3.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/armor/heavy_durasteel_plating.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/armor/light_durasteel_plating.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/booster/base_booster.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/booster/basic_booster.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/booster/booster_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/booster/booster_mk2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/booster/booster_mk3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/booster/booster_mk4.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/booster/booster_mk5.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/booster/collection_reward_booster_01_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/booster/collection_reward_booster_01_mk2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/booster/collection_reward_booster_01_mk3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/booster/collection_reward_booster_01_mk4.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/booster/collection_reward_booster_01_mk5.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/booster/elite_booster.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/booster/xwing_booster_mk1.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/crafted/booster/xwing_booster_mk2.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/crafted/capacitor/base_capacitor.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/capacitor/basic_capacitor.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/capacitor/capacitor_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/capacitor/capacitor_mk2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/capacitor/capacitor_mk3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/capacitor/capacitor_mk4.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/capacitor/capacitor_mk5.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/capacitor/capacitor_mk6.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/capacitor/collection_reward_capacitor_01_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/capacitor/collection_reward_capacitor_01_mk2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/capacitor/collection_reward_capacitor_01_mk3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/capacitor/collection_reward_capacitor_01_mk4.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/capacitor/collection_reward_capacitor_01_mk5.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/capacitor/elite_capacitor.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/capacitor/gunship_capacitor_mk1.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/capacitor/gunship_capacitor_mk2.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/capacitor/gunship_capacitor_mk3.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/capacitor/mining_grade_capacitor.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/cargo_hold/crg_crafted_mining_large.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/cargo_hold/crg_crafted_mining_medium.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/cargo_hold/crg_crafted_mining_small.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/cargo_hold/crg_crafted_pob_gunship_huge.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/cargo_hold/crg_crafted_pob_huge.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/cargo_hold/crg_crafted_pob_large.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/cargo_hold/crg_crafted_pob_medium.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/cargo_hold/crg_crafted_pob_small.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/cargo_hold/crg_crafted_starfighter_huge.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/cargo_hold/crg_crafted_starfighter_large.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/cargo_hold/crg_crafted_starfighter_medium.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/cargo_hold/crg_crafted_starfighter_small.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/droid_interface/base_droid_interface.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/droid_interface/basic_droid_interface.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/droid_interface/ddi_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/droid_interface/ddi_mk2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/droid_interface/ddi_mk3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/droid_interface/ddi_mk4.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/droid_interface/ddi_mk5.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/engine/base_engine.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/engine/basic_engine.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/engine/collection_reward_engine_01_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/engine/collection_reward_engine_01_mk2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/engine/collection_reward_engine_01_mk3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/engine/collection_reward_engine_01_mk4.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/engine/collection_reward_engine_01_mk5.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/engine/elite_engine.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/engine/eng_elite_mk2.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/engine/eng_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/engine/eng_mk2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/engine/eng_mk3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/engine/eng_mk4.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/engine/eng_mk5.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/engine/eng_nova_01.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/engine/eng_orion_01.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/modification/blacksun_heavy_modification_s01.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/modification/hutt_heavy_modification_s01.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/modification/tie_advanced_modification_s01.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/modification/xwing_modification_s01.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/modification/z95_modification_s01.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/reactor/base_reactor.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/reactor/basic_reactor.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/reactor/collection_reward_reactor_01_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/reactor/collection_reward_reactor_01_mk2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/reactor/collection_reward_reactor_01_mk3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/reactor/collection_reward_reactor_01_mk4.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/reactor/collection_reward_reactor_01_mk5.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/reactor/collection_reward_reactor_02_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/reactor/collection_reward_reactor_02_mk2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/reactor/collection_reward_reactor_02_mk3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/reactor/collection_reward_reactor_02_mk4.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/reactor/elite_reactor.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/reactor/fusion_reactor_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/reactor/fusion_reactor_mk2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/reactor/fusion_reactor_mk3.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/reactor/fusion_reactor_mk4.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/reactor/fusion_reactor_mk5.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/reactor/fusion_reactor_mk6.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/reactor/gunship_reactor.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/reactor/mining_grade_reactor.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/reactor/mustafar_fusion_reactor.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/shields/adv_deflector_shields.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/shields/base_shields.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/shields/basic_shields.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/shields/deflector_shields.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/shields/elite_shields.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/shields/exp_deflector_shields.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/shields/gunship_shields.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/shields/heavy_deflector_shields.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/shields/light_deflector_shields.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/weapon/base_weapon.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/weapon/basic_weapon.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/weapon/missile/countermeasure_chaff_launcher.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/weapon/missile/countermeasure_confuser_launcher.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/weapon/missile/countermeasure_decoy_launcher.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/weapon/missile/countermeasure_em_launcher.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/weapon/missile/countermeasure_microchaff_launcher.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/weapon/missile/wpn_launcher_concussion_mk1.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/crafted/weapon/missile/wpn_launcher_concussion_mk2.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/weapon/missile/wpn_launcher_concussion_mk3.iff	@cmd_n:cert_ordnance_level8
object/tangible/ship/crafted/weapon/missile/wpn_launcher_imagerec_mk1.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/crafted/weapon/missile/wpn_launcher_imagerec_mk2.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/weapon/missile/wpn_launcher_proton_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/weapon/missile/wpn_launcher_proton_mk2.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/weapon/missile/wpn_launcher_proton_mk3.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/crafted/weapon/missile/wpn_launcher_proton_mk4.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/weapon/missile/wpn_launcher_seismic_mk1.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/weapon/missile/wpn_launcher_seismic_mk2.iff	@cmd_n:cert_ordnance_level6
object/tangible/ship/crafted/weapon/missile/wpn_launcher_seismic_mk3.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/weapon/missile/wpn_launcher_spacebomb_mk1.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/weapon/missile/wpn_launcher_spacebomb_mk2.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/weapon/weapon_incom_disruptor.iff	@cmd_n:cert_ordnance_level2
object/tangible/ship/crafted/weapon/weapon_slayn_ioncannon.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/crafted/weapon/weapon_subpro_tripleblaster.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/crafted/weapon/wpn_advanced_blaster.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/weapon/wpn_advanced_blaster_green.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/weapon/wpn_advanced_disruptor.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/weapon/wpn_advanced_ioncannon.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/weapon/wpn_crafted_mining_laser_elite.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/weapon/wpn_crafted_mining_laser_mk1.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/weapon/wpn_crafted_mining_laser_mk2.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/weapon/wpn_crafted_mining_laser_mk3.iff	@cmd_n:cert_ordnance_level7
object/tangible/ship/crafted/weapon/wpn_crafted_tractor_beam.iff	@cmd_n:cert_ordnance_level4
object/tangible/ship/crafted/weapon/wpn_elite_gauss.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/weapon/wpn_elite_null_bolt.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/weapon/wpn_elite_railgun.iff	@cmd_n:cert_ordnance_levelten
object/tangible/ship/crafted/weapon/wpn_experimental_blaster.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/weapon/wpn_experimental_blaster_green.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/weapon/wpn_experimental_disruptor.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/weapon/wpn_experimental_ioncannon.iff	@cmd_n:cert_ordnance_level9
object/tangible/ship/crafted/weapon/wpn_heavy_blaster.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/weapon/wpn_heavy_blaster_green.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/weapon/wpn_heavy_disruptor.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/weapon/wpn_heavy_ioncannon.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/weapon/wpn_light_blaster.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/weapon/wpn_light_blaster_green.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/weapon/wpn_light_disruptor.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/weapon/wpn_light_ioncannon.iff	@cmd_n:cert_ordnance_level1
object/tangible/ship/crafted/weapon/wpn_medium_blaster.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/weapon/wpn_medium_blaster_green.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/weapon/wpn_medium_disruptor.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/weapon/wpn_medium_ioncannon.iff	@cmd_n:cert_ordnance_level3
object/tangible/ship/crafted/weapon/wpn_nova_ioncannon.iff	@cmd_n:cert_ordnance_level5
object/tangible/ship/crafted/weapon/wpn_orion_disruptor.iff	@cmd_n:cert_ordnance_level5
