entry_type	schematic_name	schematic_description	crafting_script	items_per_container	crafting_type	slots	xp_type	volume	crafted_object_template	crafted_object_template_hash	complexity	xp	hit_points_low	hit_points_high	min_damage_low	min_damage_high	max_damage_low	max_damage_high	min_damage_low_cap	min_damage_high_cap	max_damage_low_cap	max_damage_high_cap	accuracy_low	accuracy_high	damage_type	elemental_type	elemental_value_low	elemental_value_high	attack_speed_low	attack_speed_high	tier_granted	wound_chance_low	wound_chance_high	special_attack_cost_low	special_attack_cost_high	min_range_distance	max_range_distance	slot_type	slot_optional	slot_name	slot_ingredient_name	slot_ingredient_count	slot_appearance	schematic_conversion	crc_schematic_name
slot																																						resource	0	receiver_assembly	metal	15			
slot																																						resource	0	grip_assembly	metal	6			
slot																																						template	0	powerhandler	object/tangible/component/weapon/blaster_power_handler.iff	1			
slot																																						template	0	barrel_pistol_blaster	object/tangible/component/weapon/blaster_pistol_barrel.iff	1			
weapon	pistol_blaster_dl44		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/pistol/pistol_dl44.iff	object/weapon/ranged/pistol/pistol_dl44.iff	16	85	800	1100	30	60	90	120	30	60	90	120	0	0	energy				40	40	4	1	1	100	100	0	35								object/draft_schematic/weapon/pistol_blaster_dl44.iff
slot																																						resource	0	frame_assembly	metal	30			
slot																																						resource	0	receiver_assembly	metal	14			
slot																																						resource	0	grip_assembly	metal	4			
slot																																						template	0	powerhandler	object/tangible/component/weapon/blaster_power_handler.iff	1			
slot																																						template	0	barrel_pistol_blaster	object/tangible/component/weapon/blaster_pistol_barrel.iff	1			
weapon	pistol_blaster_dl44_metal		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/pistol/pistol_dl44_metal.iff	object/weapon/ranged/pistol/pistol_dl44_metal.iff	34	402	800	1100	112	225	338	450	112	225	338	450	0	0	energy				40	40	11	1	1	100	100	0	35								object/draft_schematic/weapon/pistol_blaster_dl44_metal.iff
slot																																						resource	0	frame_assembly	steel	25			
slot																																						resource	0	receiver_assembly	steel	8			
slot																																						resource	0	grip_assembly	metal	4			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	1			
slot																																						template	0	barrel_pistol_blaster_advanced	object/tangible/component/weapon/blaster_pistol_barrel_advanced.iff	1			
weapon	pistol_quest_imperial_navy_formal		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/pistol/pistol_quest_imperial_navy_formal.iff	object/weapon/ranged/pistol/pistol_quest_imperial_navy_formal.iff	24	167	800	1100	62	125	188	250	62	125	188	250	0	0	energy				40	40	6	1	1	100	100	0	35								object/draft_schematic/weapon/pistol_quest_imperial_navy_formal.iff
slot																																						resource	0	frame_assembly	steel	25			
slot																																						resource	0	receiver_assembly	steel	8			
slot																																						resource	0	grip_assembly	metal	4			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	1			
slot																																						template	0	barrel_pistol_blaster_advanced	object/tangible/component/weapon/blaster_pistol_barrel_advanced.iff	1			
weapon	pistol_blaster_power5		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/pistol/pistol_power5.iff	object/weapon/ranged/pistol/pistol_power5.iff	32	355	800	1100	100	200	300	400	100	200	300	400	0	0	energy				40	40	10	1	1	100	100	0	35								object/draft_schematic/weapon/pistol_blaster_power5.iff
slot																																						resource	0	frame_assembly	iron_plumbum	30			
slot																																						resource	0	receiver_assembly	metal_ferrous	15			
slot																																						resource	0	grip_assembly	metal	5			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	2			
slot																																						template	0	barrel_pistol_blaster_advanced	object/tangible/component/weapon/blaster_pistol_barrel_advanced.iff	1			
weapon	pistol_blaster_scout_trooper		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/pistol/pistol_scout_blaster.iff	object/weapon/ranged/pistol/pistol_scout_blaster.iff	21	120	800	1100	40	80	120	160	40	80	120	160	0	0	energy				40	40	5	1	1	100	100	0	35								object/draft_schematic/weapon/pistol_blaster_scout_trooper.iff
slot																																						resource	0	frame_assembly	aluminum	18			
slot																																						resource	0	receiver_assembly	metal	8			
slot																																						resource	0	grip_assembly	metal	4			
slot																																						template	0	powerhandler	object/tangible/component/weapon/blaster_power_handler.iff	1			
slot																																						template	0	barrel_pistol_blaster	object/tangible/component/weapon/blaster_pistol_barrel.iff	1			
weapon	pistol_blaster_scout_trooper_corsec		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/pistol/pistol_scout_blaster_corsec.iff	object/weapon/ranged/pistol/pistol_scout_blaster_corsec.iff	21	120	800	1100	40	80	120	160	40	80	120	160	0	0	energy				40	40	5	1	1	100	100	0	35								object/draft_schematic/weapon/pistol_blaster_scout_trooper_corsec.iff
slot																																						resource	0	frame_assembly	aluminum	30			
slot																																						resource	0	receiver_assembly	metal	15			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	powerhandler	object/tangible/component/weapon/blaster_power_handler.iff	1			
slot																																						template	0	barrel	object/tangible/component/weapon/blaster_pistol_barrel.iff	1			
weapon	pistol_blaster_short_range_combat		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/pistol/pistol_srcombat.iff	object/weapon/ranged/pistol/pistol_srcombat.iff	32	355	800	1100	100	200	300	400	100	200	300	400	0	0	energy	cold	8	35	40	40	10	1	1	100	100	0	25								object/draft_schematic/weapon/pistol_blaster_short_range_combat.iff
slot																																						resource	0	frame_assembly	steel_neutronium	45			
slot																																						resource	0	receiver_assembly	iron_plumbum	20			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	2			
slot																																						template	0	barrel_pistol_blaster_advanced	object/tangible/component/weapon/blaster_pistol_barrel_advanced.iff	1			
weapon	pistol_de_10		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	6	weapon_crafting	1	object/weapon/ranged/pistol/pistol_de_10.iff	object/weapon/ranged/pistol/pistol_de_10.iff	34	402	800	1100	112	225	338	450	112	225	338	450	0	0	energy				40	40	11	1	1	100	100	0	35								object/draft_schematic/weapon/pistol_de_10.iff
slot																																						resource	0	frame_assembly	iron_plumbum	35			
slot																																						resource	0	receiver_assembly	metal_ferrous	18			
slot																																						resource	0	grip_assembly	metal	7			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	2			
slot																																						resource	0	inducer	copper_diatium	10			
slot																																						template	0	de10_barrel	object/tangible/loot/dungeon/death_watch_bunker/pistol_de10_barrel.iff	1			
weapon	pistol_disrupter_dx2		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	1	object/weapon/ranged/pistol/pistol_dx2.iff	object/weapon/ranged/pistol/pistol_dx2.iff	34	402	800	1100	112	225	338	450	112	225	338	450	0	0	energy				40	40	11	1	1	100	100	0	35								object/draft_schematic/weapon/pistol_disrupter_dx2.iff
slot																																						resource	0	frame_assembly	aluminum_titanium	50			
slot																																						resource	0	receiver_assembly	copper_platinite	20			
slot																																						resource	0	grip_assembly	metal	8			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	2			
slot																																						template	0	barrel_pistol_blaster_advanced	object/tangible/component/weapon/blaster_pistol_barrel_advanced.iff	1			
weapon	pistol_flechette_fwg5		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/pistol/pistol_fwg5.iff	object/weapon/ranged/pistol/pistol_fwg5.iff	34	402	800	1100	112	225	338	450	112	225	338	450	0	0	kinetic				40	40	11	1	1	100	100	0	35								object/draft_schematic/weapon/pistol_flechette_fwg5.iff
slot																																						resource	0	frame_assembly	iron	30			
slot																																						resource	0	receiver_assembly	metal_ferrous	15			
slot																																						resource	0	grip_assembly	metal	6			
slot																																						template	0	cartridge_feed_unit	object/tangible/component/weapon/projectile_feed_mechanism_advanced.iff	2			
slot																																						template	0	barrel_pistol_projectile_advanced	object/tangible/component/weapon/projectile_pistol_barrel_advanced.iff	1			
weapon	pistol_flechette_fwg5_quest		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	1	object/weapon/ranged/pistol/pistol_fwg5_quest.iff	object/weapon/ranged/pistol/pistol_fwg5_quest.iff	34	402	800	1100	112	225	338	450	112	225	338	450	0	0	kinetic				40	40	11	1	1	100	100	0	35								object/draft_schematic/weapon/pistol_flechette_fwg5_quest.iff
slot																																						resource	0	frame_assembly	iron_axidite	25			
slot																																						resource	0	receiver_assembly	steel_ditanium	10			
slot																																						resource	0	grip_assembly	aluminum_linksteel	5			
slot																																						template	0	cartridge_feed_unit	object/tangible/component/weapon/projectile_feed_mechanism_advanced.iff	2			
slot																																						template	0	barrel_pistol_projectile_advanced	object/tangible/component/weapon/projectile_pistol_barrel_advanced.iff	1			
weapon	pistol_geo_sonic_blaster		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	6	weapon_crafting	1	object/weapon/ranged/pistol/pistol_geonosian_sonic_blaster_loot.iff	object/weapon/ranged/pistol/pistol_geonosian_sonic_blaster_loot.iff	30	308	800	1100	87	175	263	350	87	175	263	350	0	0	energy				40	40	9	1	1	100	100	0	35								object/draft_schematic/weapon/pistol_geo_sonic_blaster.iff
slot																																						resource	0	frame_assembly	aluminum_chromium	150			
slot																																						resource	0	receiver_assembly	copper_mythra	60			
slot																																						resource	0	grip_assembly	aluminum_chromium	20			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	2			
slot																																						template	0	barrel_pistol_blaster_advanced	object/tangible/component/weapon/blaster_pistol_barrel_advanced.iff	1			
slot																																						template	0	power_supply	object/tangible/component/weapon/geonosian_power_cube_base.iff	1			
weapon	pistol_launcher		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	6	weapon_crafting	1	object/weapon/ranged/pistol/pistol_launcher.iff	object/weapon/ranged/pistol/pistol_launcher.iff	26	214	800	1100	157	313	469	625	157	313	469	625	0	0	kinetic	heat	8	30	100	100	7	1	1	100	100	0	64								object/draft_schematic/weapon/pistol_launcher.iff
slot																																						resource	0	frame_assembly	iron	66			
slot																																						resource	0	receiver_assembly	metal_ferrous	22			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	cartridge_feed_unit	object/tangible/component/weapon/projectile_feed_mechanism_advanced.iff	1			
slot																																						template	0	barrel_pistol_projectile_advanced	object/tangible/component/weapon/projectile_pistol_barrel_advanced.iff	1			
