entry_type	schematic_name	schematic_description	crafting_script	items_per_container	slots	complexity	xp	xp_type	volume	crafted_object_template	layer_index	level	category	condition_multiplier	no_crit_fail	slot_type	slot_optional	slot_name	slot_ingredient_name	slot_ingredient_count
final	armor_appearance_chitin_bracer_r		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	70	armor_crafting	3	object/tangible/wearables/armor/chitin/armor_chitin_s01_bracer_r.iff			assault	1.25						
slot																resource	0	appearance_fragments	bone	25
slot																resource	0	armor_core_frame	metal	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
clothing	armor_appearance_chitin_gloves		systems.crafting.armor.crafting_armor_nostats	25	4	15	25	armor_crafting	3	object/tangible/wearables/armor/chitin/armor_chitin_s01_gloves.iff										
slot																resource	0	appearance_fragments	bone	15
slot																resource	0	armor_core_frame	metal	10
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_chitin_boots		systems.crafting.armor.crafting_armor_nostats	25	4	15	35	armor_crafting	3	object/tangible/wearables/armor/chitin/armor_chitin_s01_boots.iff										
slot																resource	0	appearance_fragments	bone	25
slot																resource	0	armor_core_frame	metal	10
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
final	armor_appearance_marauder_s01_chest		systems.crafting.armor.component.crafting_new_armor_final	25	9	15	150	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s01_chest_plate.iff			battle	1.25						
slot																resource	0	appearance_fragments	hide_bristley	25
slot																resource	0	armor_core_frame	ore	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	3
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
slot																template	1	power_bit	object/tangible/component/armor/power_bit.iff	1
final	armor_appearance_marauder_s01_leggings		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	125	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s01_leggings.iff			battle	1.25						
slot																resource	0	appearance_fragments	hide_bristley	22
slot																resource	0	armor_core_frame	ore	45
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_marauder_s01_helmet		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	110	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s01_helmet.iff			battle	1.25						
slot																resource	0	appearance_fragments	hide_bristley	20
slot																resource	0	armor_core_frame	ore	40
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_marauder_s01_bicep_l		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	75	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s01_bicep_l.iff			battle	1.25						
slot																resource	0	appearance_fragments	hide_bristley	12
slot																resource	0	armor_core_frame	ore	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_marauder_s01_bicep_r		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	75	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s01_bicep_r.iff			battle	1.25						
slot																resource	0	appearance_fragments	hide_bristley	12
slot																resource	0	armor_core_frame	ore	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_marauder_s01_bracer_l		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	70	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s01_bracer_l.iff			battle	1.25						
slot																resource	0	appearance_fragments	hide_bristley	12
slot																resource	0	armor_core_frame	ore	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_marauder_s01_bracer_r		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	70	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s01_bracer_r.iff			battle	1.25						
slot																resource	0	appearance_fragments	hide_bristley	12
slot																resource	0	armor_core_frame	ore	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
clothing	armor_appearance_marauder_s01_gloves		systems.crafting.armor.crafting_armor_nostats	25	4	15	25	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s01_gloves.iff										
slot																resource	0	appearance_fragments	hide_bristley	7
slot																resource	0	armor_core_frame	ore	10
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_marauder_s01_boots		systems.crafting.armor.crafting_armor_nostats	25	4	15	35	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s01_boots.iff										
slot																resource	0	appearance_fragments	hide_bristley	12
slot																resource	0	armor_core_frame	ore	10
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
