name	object_template	shared_object_template	component_type	compatibility
bst_corellian_heavy_thrust_enhancer	object/tangible/ship/components/booster/bst_corellian_heavy_thrust_enhancer.iff	object/tangible/ship/components/booster/shared_bst_corellian_heavy_thrust_enhancer.iff	booster	bst_0
bst_corellian_highly_modified_elite_thrust_enhancer	object/tangible/ship/components/booster/bst_corellian_highly_modified_elite_thrust_enhancer.iff	object/tangible/ship/components/booster/shared_bst_corellian_highly_modified_elite_thrust_enhancer.iff	booster	bst_0
bst_corellian_performance_advanced_thrust_enhancer	object/tangible/ship/components/booster/bst_corellian_performance_advanced_thrust_enhancer.iff	object/tangible/ship/components/booster/shared_bst_corellian_performance_advanced_thrust_enhancer.iff	booster	bst_0
bst_corellian_promotional_standard_thrust_enhancer	object/tangible/ship/components/booster/bst_corellian_promotional_standard_thrust_enhancer.iff	object/tangible/ship/components/booster/shared_bst_corellian_promotional_standard_thrust_enhancer.iff	booster	bst_0
bst_corellian_standard_thrust_enhancer	object/tangible/ship/components/booster/bst_corellian_standard_thrust_enhancer.iff	object/tangible/ship/components/booster/shared_bst_corellian_standard_thrust_enhancer.iff	booster	bst_0
bst_corellian_tjh3	object/tangible/ship/components/booster/bst_corellian_tjh3.iff	object/tangible/ship/components/booster/shared_bst_corellian_tjh3.iff	booster	bst_0
bst_corellian_tuned_heavy_thrust_enhancer	object/tangible/ship/components/booster/bst_corellian_tuned_heavy_thrust_enhancer.iff	object/tangible/ship/components/booster/shared_bst_corellian_tuned_heavy_thrust_enhancer.iff	booster	bst_0
bst_cygnus_flashboost3	object/tangible/ship/components/booster/bst_cygnus_flashboost3.iff	object/tangible/ship/components/booster/shared_bst_cygnus_flashboost3.iff	booster	bst_0
bst_cygnus_flashboost4	object/tangible/ship/components/booster/bst_cygnus_flashboost4.iff	object/tangible/ship/components/booster/shared_bst_cygnus_flashboost4.iff	booster	bst_0
bst_elite_booster	object/tangible/ship/crafted/booster/elite_booster.iff	object/tangible/ship/crafted/booster/shared_elite_booster.iff	booster	bst_0
bst_freitek_outrunner_x1	object/tangible/ship/components/booster/bst_freitek_outrunner_x1.iff	object/tangible/ship/components/booster/shared_bst_freitek_outrunner_x1.iff	booster	bst_0
bst_gallofree_light	object/tangible/ship/components/booster/bst_gallofree_light.iff	object/tangible/ship/components/booster/shared_bst_gallofree_light.iff	booster	bst_0
bst_generic	object/tangible/ship/components/booster/bst_generic.iff	object/tangible/ship/components/booster/shared_bst_generic.iff	booster	bst_0
bst_incom_deluxe_fynock	object/tangible/ship/components/booster/bst_incom_deluxe_fynock.iff	object/tangible/ship/components/booster/shared_bst_incom_deluxe_fynock.iff	booster	bst_0
bst_incom_elite_sls_1	object/tangible/ship/components/booster/bst_incom_elite_sls_1.iff	object/tangible/ship/components/booster/shared_bst_incom_elite_sls_1.iff	booster	bst_0
bst_incom_enhanced_mynock	object/tangible/ship/components/booster/bst_incom_enhanced_mynock.iff	object/tangible/ship/components/booster/shared_bst_incom_enhanced_mynock.iff	booster	bst_0
bst_incom_fynock	object/tangible/ship/components/booster/bst_incom_fynock.iff	object/tangible/ship/components/booster/shared_bst_incom_fynock.iff	booster	bst_0
bst_incom_intimidator_mk1	object/tangible/ship/components/booster/bst_incom_intimidator_mk1.iff	object/tangible/ship/components/booster/shared_bst_incom_intimidator_mk1.iff	booster	bst_0
bst_incom_intimidator_mk2	object/tangible/ship/components/booster/bst_incom_intimidator_mk2.iff	object/tangible/ship/components/booster/shared_bst_incom_intimidator_mk2.iff	booster	bst_0
bst_incom_intimidator_mk3	object/tangible/ship/components/booster/bst_incom_intimidator_mk3.iff	object/tangible/ship/components/booster/shared_bst_incom_intimidator_mk3.iff	booster	bst_0
bst_incom_intimidator_mk4	object/tangible/ship/components/booster/bst_incom_intimidator_mk4.iff	object/tangible/ship/components/booster/shared_bst_incom_intimidator_mk4.iff	booster	bst_0
bst_incom_mynock	object/tangible/ship/components/booster/bst_incom_mynock.iff	object/tangible/ship/components/booster/shared_bst_incom_mynock.iff	booster	bst_0
bst_incom_nkj31	object/tangible/ship/components/booster/bst_incom_nkj31.iff	object/tangible/ship/components/booster/shared_bst_incom_nkj31.iff	booster	bst_0
bst_incom_performance_nkj31	object/tangible/ship/components/booster/bst_incom_performance_nkj31.iff	object/tangible/ship/components/booster/shared_bst_incom_performance_nkj31.iff	booster	bst_0
bst_incom_sls_1	object/tangible/ship/components/booster/bst_incom_sls_1.iff	object/tangible/ship/components/booster/shared_bst_incom_sls_1.iff	booster	bst_0
bst_incom_supercharged_vynock	object/tangible/ship/components/booster/bst_incom_supercharged_vynock.iff	object/tangible/ship/components/booster/shared_bst_incom_supercharged_vynock.iff	booster	bst_0
bst_incom_vynock	object/tangible/ship/components/booster/bst_incom_vynock.iff	object/tangible/ship/components/booster/shared_bst_incom_vynock.iff	booster	bst_0
bst_kde_br12	object/tangible/ship/components/booster/bst_kde_br12.iff	object/tangible/ship/components/booster/shared_bst_kde_br12.iff	booster	bst_0
bst_kessel_imperial_cygnus_hyperthrust	object/tangible/ship/components/booster/bst_kessel_imperial_cygnus_hyperthrust.iff	object/tangible/ship/components/booster/shared_bst_kessel_imperial_cygnus_hyperthrust.iff	booster	bst_0
bst_kessel_imperial_sds_experimental_b7	object/tangible/ship/components/booster/bst_kessel_imperial_sds_experimental_b7.iff	object/tangible/ship/components/booster/shared_bst_kessel_imperial_sds_experimental_b7.iff	booster	bst_0
bst_kessel_imperial_sfs_ultra_thrust	object/tangible/ship/components/booster/bst_kessel_imperial_sfs_ultra_thrust.iff	object/tangible/ship/components/booster/shared_bst_kessel_imperial_sfs_ultra_thrust.iff	booster	bst_0
bst_kessel_rebel_incom_quicksilver	object/tangible/ship/components/booster/bst_kessel_rebel_incom_quicksilver.iff	object/tangible/ship/components/booster/shared_bst_kessel_rebel_incom_quicksilver.iff	booster	bst_0
bst_kessel_rebel_incom_windrunner	object/tangible/ship/components/booster/bst_kessel_rebel_incom_windrunner.iff	object/tangible/ship/components/booster/shared_bst_kessel_rebel_incom_windrunner.iff	booster	bst_0
bst_kessel_rebel_mandal_lightning_m1	object/tangible/ship/components/booster/bst_kessel_rebel_mandal_lightning_m1.iff	object/tangible/ship/components/booster/shared_bst_kessel_rebel_mandal_lightning_m1.iff	booster	bst_0
bst_koensayr_advanced	object/tangible/ship/components/booster/bst_koensayr_advanced.iff	object/tangible/ship/components/booster/shared_bst_koensayr_advanced.iff	booster	bst_0
bst_koensayr_charged_advanced	object/tangible/ship/components/booster/bst_koensayr_charged_advanced.iff	object/tangible/ship/components/booster/shared_bst_koensayr_charged_advanced.iff	booster	bst_0
bst_koensayr_deluxe_elite	object/tangible/ship/components/booster/bst_koensayr_deluxe_elite.iff	object/tangible/ship/components/booster/shared_bst_koensayr_deluxe_elite.iff	booster	bst_0
bst_koensayr_elite	object/tangible/ship/components/booster/bst_koensayr_elite.iff	object/tangible/ship/components/booster/shared_bst_koensayr_elite.iff	booster	bst_0
bst_koensayr_evh12	object/tangible/ship/components/booster/bst_koensayr_evh12.iff	object/tangible/ship/components/booster/shared_bst_koensayr_evh12.iff	booster	bst_0
bst_koensayr_heavy	object/tangible/ship/components/booster/bst_koensayr_heavy.iff	object/tangible/ship/components/booster/shared_bst_koensayr_heavy.iff	booster	bst_0
bst_koensayr_improved_standard	object/tangible/ship/components/booster/bst_koensayr_improved_standard.iff	object/tangible/ship/components/booster/shared_bst_koensayr_improved_standard.iff	booster	bst_0
bst_koensayr_modified_heavy	object/tangible/ship/components/booster/bst_koensayr_modified_heavy.iff	object/tangible/ship/components/booster/shared_bst_koensayr_modified_heavy.iff	booster	bst_0
bst_koensayr_racer_mk1	object/tangible/ship/components/booster/bst_koensayr_racer_mk1.iff	object/tangible/ship/components/booster/shared_bst_koensayr_racer_mk1.iff	booster	bst_0
bst_koensayr_racer_mk2	object/tangible/ship/components/booster/bst_koensayr_racer_mk2.iff	object/tangible/ship/components/booster/shared_bst_koensayr_racer_mk2.iff	booster	bst_0
bst_koensayr_racer_mk3	object/tangible/ship/components/booster/bst_koensayr_racer_mk3.iff	object/tangible/ship/components/booster/shared_bst_koensayr_racer_mk3.iff	booster	bst_0
bst_koensayr_racer_mk4	object/tangible/ship/components/booster/bst_koensayr_racer_mk4.iff	object/tangible/ship/components/booster/shared_bst_koensayr_racer_mk4.iff	booster	bst_0
bst_koensayr_special_evh12	object/tangible/ship/components/booster/bst_koensayr_special_evh12.iff	object/tangible/ship/components/booster/shared_bst_koensayr_special_evh12.iff	booster	bst_0
bst_koensayr_standard	object/tangible/ship/components/booster/bst_koensayr_standard.iff	object/tangible/ship/components/booster/shared_bst_koensayr_standard.iff	booster	bst_0
bst_kse_als_1	object/tangible/ship/components/booster/bst_kse_als_1.iff	object/tangible/ship/components/booster/shared_bst_kse_als_1.iff	booster	bst_0
bst_kse_bti1	object/tangible/ship/components/booster/bst_kse_bti1.iff	object/tangible/ship/components/booster/shared_bst_kse_bti1.iff	booster	bst_0
bst_kse_bti2	object/tangible/ship/components/booster/bst_kse_bti2.iff	object/tangible/ship/components/booster/shared_bst_kse_bti2.iff	booster	bst_0
bst_kse_bti3	object/tangible/ship/components/booster/bst_kse_bti3.iff	object/tangible/ship/components/booster/shared_bst_kse_bti3.iff	booster	bst_0
bst_kse_cb6	object/tangible/ship/components/booster/bst_kse_cb6.iff	object/tangible/ship/components/booster/shared_bst_kse_cb6.iff	booster	bst_0
bst_kse_deluxe_bti3	object/tangible/ship/components/booster/bst_kse_deluxe_bti3.iff	object/tangible/ship/components/booster/shared_bst_kse_deluxe_bti3.iff	booster	bst_0
bst_kse_elite_als_1	object/tangible/ship/components/booster/bst_kse_elite_als_1.iff	object/tangible/ship/components/booster/shared_bst_kse_elite_als_1.iff	booster	bst_0
bst_kse_enhanced_bti2	object/tangible/ship/components/booster/bst_kse_enhanced_bti2.iff	object/tangible/ship/components/booster/shared_bst_kse_enhanced_bti2.iff	booster	bst_0
bst_kse_performance_bti1	object/tangible/ship/components/booster/bst_kse_performance_bti1.iff	object/tangible/ship/components/booster/shared_bst_kse_performance_bti1.iff	booster	bst_0
bst_kse_performance_cb6	object/tangible/ship/components/booster/bst_kse_performance_cb6.iff	object/tangible/ship/components/booster/shared_bst_kse_performance_cb6.iff	booster	bst_0
bst_kuat_military_mk1	object/tangible/ship/components/booster/bst_kuat_military_mk1.iff	object/tangible/ship/components/booster/shared_bst_kuat_military_mk1.iff	booster	bst_0
bst_kuat_military_mk2	object/tangible/ship/components/booster/bst_kuat_military_mk2.iff	object/tangible/ship/components/booster/shared_bst_kuat_military_mk2.iff	booster	bst_0
bst_kuat_military_mk3	object/tangible/ship/components/booster/bst_kuat_military_mk3.iff	object/tangible/ship/components/booster/shared_bst_kuat_military_mk3.iff	booster	bst_0
bst_kuat_military_mk4	object/tangible/ship/components/booster/bst_kuat_military_mk4.iff	object/tangible/ship/components/booster/shared_bst_kuat_military_mk4.iff	booster	bst_0
bst_mandal_deluxe_jbj_mk4	object/tangible/ship/components/booster/bst_mandal_deluxe_jbj_mk4.iff	object/tangible/ship/components/booster/shared_bst_mandal_deluxe_jbj_mk4.iff	booster	bst_0
bst_mandal_enhanced_jbj_mk1	object/tangible/ship/components/booster/bst_mandal_enhanced_jbj_mk1.iff	object/tangible/ship/components/booster/shared_bst_mandal_enhanced_jbj_mk1.iff	booster	bst_0
bst_mandal_improved_jbj_mk3	object/tangible/ship/components/booster/bst_mandal_improved_jbj_mk3.iff	object/tangible/ship/components/booster/shared_bst_mandal_improved_jbj_mk3.iff	booster	bst_0
bst_mandal_jbj_mk1	object/tangible/ship/components/booster/bst_mandal_jbj_mk1.iff	object/tangible/ship/components/booster/shared_bst_mandal_jbj_mk1.iff	booster	bst_0
bst_mandal_jbj_mk2	object/tangible/ship/components/booster/bst_mandal_jbj_mk2.iff	object/tangible/ship/components/booster/shared_bst_mandal_jbj_mk2.iff	booster	bst_0
bst_mandal_jbj_mk3	object/tangible/ship/components/booster/bst_mandal_jbj_mk3.iff	object/tangible/ship/components/booster/shared_bst_mandal_jbj_mk3.iff	booster	bst_0
bst_mandal_jbj_mk4	object/tangible/ship/components/booster/bst_mandal_jbj_mk4.iff	object/tangible/ship/components/booster/shared_bst_mandal_jbj_mk4.iff	booster	bst_0
bst_mandal_jbj_mk5	object/tangible/ship/components/booster/bst_mandal_jbj_mk5.iff	object/tangible/ship/components/booster/shared_bst_mandal_jbj_mk5.iff	booster	bst_0
bst_mandal_limited_jbj_mk5	object/tangible/ship/components/booster/bst_mandal_limited_jbj_mk5.iff	object/tangible/ship/components/booster/shared_bst_mandal_limited_jbj_mk5.iff	booster	bst_0
bst_mandal_modified_jbj_mk2	object/tangible/ship/components/booster/bst_mandal_modified_jbj_mk2.iff	object/tangible/ship/components/booster/shared_bst_mandal_modified_jbj_mk2.iff	booster	bst_0
bst_mission_reward_imperial_rss_ion_booster	object/tangible/ship/components/booster/bst_mission_reward_imperial_rss_ion_booster.iff	object/tangible/ship/components/booster/shared_bst_mission_reward_imperial_rss_ion_booster.iff	booster	bst_0
bst_mission_reward_neutral_mandal_m_series	object/tangible/ship/components/booster/bst_mission_reward_neutral_mandal_m_series.iff	object/tangible/ship/components/booster/shared_bst_mission_reward_neutral_mandal_m_series.iff	booster	bst_0
bst_mission_reward_neutral_mandal_q_series	object/tangible/ship/components/booster/bst_mission_reward_neutral_mandal_q_series.iff	object/tangible/ship/components/booster/shared_bst_mission_reward_neutral_mandal_q_series.iff	booster	bst_0
bst_mission_reward_rebel_novaldex_hypernova	object/tangible/ship/components/booster/bst_mission_reward_rebel_novaldex_hypernova.iff	object/tangible/ship/components/booster/shared_bst_mission_reward_rebel_novaldex_hypernova.iff	booster	bst_0
bst_mission_reward_rebel_qualdex_halcyon	object/tangible/ship/components/booster/bst_mission_reward_rebel_qualdex_halcyon.iff	object/tangible/ship/components/booster/shared_bst_mission_reward_rebel_qualdex_halcyon.iff	booster	bst_0
bst_mk1	object/tangible/ship/crafted/booster/booster_mk1.iff	object/tangible/ship/crafted/booster/shared_booster_mk1.iff	booster	bst_0
bst_mk2	object/tangible/ship/crafted/booster/booster_mk2.iff	object/tangible/ship/crafted/booster/shared_booster_mk2.iff	booster	bst_0
bst_mk3	object/tangible/ship/crafted/booster/booster_mk3.iff	object/tangible/ship/crafted/booster/shared_booster_mk3.iff	booster	bst_0
bst_mk4	object/tangible/ship/crafted/booster/booster_mk4.iff	object/tangible/ship/crafted/booster/shared_booster_mk4.iff	booster	bst_0
bst_mk5	object/tangible/ship/crafted/booster/booster_mk5.iff	object/tangible/ship/crafted/booster/shared_booster_mk5.iff	booster	bst_0
bst_moncal_advanced	object/tangible/ship/components/booster/bst_moncal_advanced.iff	object/tangible/ship/components/booster/shared_bst_moncal_advanced.iff	booster	bst_0
bst_moncal_charged_heavy	object/tangible/ship/components/booster/bst_moncal_charged_heavy.iff	object/tangible/ship/components/booster/shared_bst_moncal_charged_heavy.iff	booster	bst_0
bst_moncal_deluxe_standard	object/tangible/ship/components/booster/bst_moncal_deluxe_standard.iff	object/tangible/ship/components/booster/shared_bst_moncal_deluxe_standard.iff	booster	bst_0
bst_moncal_elite	object/tangible/ship/components/booster/bst_moncal_elite.iff	object/tangible/ship/components/booster/shared_bst_moncal_elite.iff	booster	bst_0
bst_moncal_enhanced_elite	object/tangible/ship/components/booster/bst_moncal_enhanced_elite.iff	object/tangible/ship/components/booster/shared_bst_moncal_enhanced_elite.iff	booster	bst_0
bst_moncal_heavy	object/tangible/ship/components/booster/bst_moncal_heavy.iff	object/tangible/ship/components/booster/shared_bst_moncal_heavy.iff	booster	bst_0
