creatureName	BaseLevel	Damagelevelmodifier	StatLevelModifier	ToHitLevelModifier	ArmorLevelModifier	difficultyClass	stealingFlags	notes	where	socialGroup	pvpFaction	isSpecialForces	template	minScale	maxScale	hue	minDrainModifier	maxDrainModifier	minFaucetModifier	maxFaucetModifier	armorKinetic	armorEnergy	armorBlast	armorHeat	armorCold	armorElectric	armorAcid	armorStun	attackSpeed	hasResources	milkType	meat	meatType	hide	hideType	bone	boneType	rare	rareType	geneProfile	minCash	maxCash	intLootRolls	intRollPercent	lootTable	lootList	collectionRoll	collectionLoot	col_faction	chronicleLootChance	chronicleLootCategory	canTame	wildAbilityList	niche	invulnerable	rootImmune	snareImmune	stunImmune	mezImmune	canNotPunish	tauntImmune	ignorePlayer	skillmods	objvars	scripts	clothesList	utterance	diction	canOfferMission	movement_speed	primary_weapon	primary_weapon_speed	secondary_weapon	secondary_weapon_speed	primary_weapon_specials	secondary_weapon_specials	aggressive	assist	stalker	herd	death_blow
athok_dinvar	100	0	0	0	0	NORMAL			naboo	townsperson	townsperson		dressed_athok_dinvar.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1																				commoner_10	commoner_10	0	2			
aujante_klee	20	0	-3	0	0	NORMAL			dathomir	mtn_clan	mtn_clan		dressed_aujante_klee.iff	0.95	0.95	0					25	25	0	40	40	40	40	-1	2																npc/npc_11_20	generic_npc_2				18	sng_mtn_clan			npc																					commoner_2	commoner_2	0	12			
axkva_min	85	0	0	0	0	BOSS			dathomir	nightsister	nightsister		dressed_dathomir_nightsister_axkva.iff			0					100	0	0	100	100	100	100	100	2														3	100	npc/boss_npc:boss_npc_81_90	boss_npc_9		col_shattered_shard_02		18	nightsister			npc		100	100														force_sword		force_sword_ranged		jedi_special_9	jedi_special_9	12	9			instant
ayn_eckener	100	0	0	0	0	NORMAL			naboo	townsperson	townsperson		dressed_naboo_ayn_eckener.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1																				commoner_10	commoner_10	0	2			
azure_cabal_abrogata	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_abrogata.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_abrogata												0	0			
azure_cabal_camdoen	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_camdoen.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_camdoen												0	0			
azure_cabal_capi	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_capi.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_capi												0	0			
azure_cabal_craaf	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_craaf.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_craaf												0	0
azure_cabal_drennic_analyst	91	0	0	0	0	NORMAL		Enemies for Azure Cabal series	TBD	drennic			azure_cabal_drennic_analyst	0.8	1.2	0					-10	-10	0	0	0	0	0	-1	2																npc/npc_31_40	generic_npc_3		"housing_improvement_03,housing_improvement_04,housing_improvement_05,col_eng_trader,col_mun_trader,col_aurebesh_tiles"						npc											ai.thug		thug	slang			general_pistol		general_unarmed				9	12
azure_cabal_drennic_dataminer	90	0	0	0	0	NORMAL		Enemies for Azure Cabal series	TBD	drennic			azure_cabal_drennic_dataminer	0.8	1.2	0					-10	-10	0	0	0	0	0	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.thug		thug	slang			general_pistol		general_unarmed				9	12
azure_cabal_drennic_scout	89	1	1	1	1	NORMAL		Enemies for Azure Cabal series	TBD	drennic			azure_cabal_drennic_scout	1	1	0					-10	-10	0	0	0	0	0	-1	1.9																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.thug		thug	slang			general_pistol		general_unarmed				9	12
azure_cabal_duth	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_duth.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_duth												0	0
azure_cabal_fillian	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_fillian.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_fillian												0	0
azure_cabal_frosch_cryptoanalyst	90	0	0	0	0	NORMAL		Enemies for Azure Cabal series	TBD	frosch			azure_cabal_frosch_cryptoanalyst	0.8	1.2	0					0	0	-20	-20	20	20	0	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.thug		thug	slang			general_unarmed		general_pistol				9	12
azure_cabal_frosch_guard	91	0	0	0	0	NORMAL		Enemies for Azure Cabal series	TBD	frosch			azure_cabal_frosch_guards	0.8	1.2	0					0	0	-20	-20	20	20	0	-1	2																npc/npc_31_40	generic_npc_3		"housing_improvement_03,housing_improvement_04,housing_improvement_05,col_eng_trader,col_mun_trader,col_aurebesh_tiles"						npc											ai.soldier		thug	slang			general_carbine		commando_melee				9	12
azure_cabal_frosch_researcher	89	1	1	1	1	NORMAL		Enemies for Azure Cabal series	TBD	frosch			azure_cabal_frosch_researcher	1	1	0					0	0	-20	-20	20	20	0	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.thug		thug	slang			general_pistol		general_unarmed				9	12
azure_cabal_golgo	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_golgo.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_golgo												0	0
azure_cabal_greel	91	1	1	1	1	ELITE		Enemies for Azure Cabal series	TBD	greel			azure_cabal_greel.iff	0.9	1.1	0					20	20	20	20	-30	20	20	-1	2																npc/elite_npc:elite_npc_31_40	elite_npc_3		"housing_improvement_03,housing_improvement_04,housing_improvement_05,col_eng_trader,col_mun_trader,col_dejarik_holomonster,col_dejarik_table"						npc											ai.thug		thug	slang			general_pistol		rebel_sword				4	4
azure_cabal_greel_conman	91	0	0	0	0	NORMAL		Enemies for Azure Cabal series	TBD	greel			azure_cabal_greel_conman	0.8	1.2	0					10	0	10	0	-20	0	0	-1	2																npc/npc_31_40	generic_npc_3		"housing_improvement_03,housing_improvement_04,housing_improvement_05,col_eng_trader,col_mun_trader,col_aurebesh_tiles"						npc											ai.thug		thug	slang			general_pistol		general_unarmed				9	12
azure_cabal_greel_scoundrel	90	0	0	0	0	NORMAL		Enemies for Azure Cabal series	TBD	greel			azure_cabal_greel_scoundrel	0.8	1.2	0					10	0	10	0	-20	0	0	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.thug		thug	slang			general_pistol		general_unarmed				9	12
azure_cabal_greel_smuggler	89	1	1	1	1	NORMAL		Enemies for Azure Cabal series	TBD	greel			azure_cabal_greel_smuggler	1	1	0					10	0	10	0	-20	0	0	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.thug		thug	slang			general_pistol		general_unarmed				9	12
azure_cabal_grunta	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_grunta.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_grunta												0	0
azure_cabal_haadj	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_haadj.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_haadj												0	0
azure_cabal_hoolar	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		ithorian_male.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_hoolar												0	0	
azure_cabal_hoverdale	84	1	1	1	1	ELITE		Enemies for Azure Cabal series	tatooine	hoverdale	hoverdale		dressed_noble_human_male_02.iff	1	1	0					0	0	0	0	0	0	0	-1	2																npc/elite_npc:elite_npc_21_30	elite_npc_3		"col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc											ai.thug		thug	slang			general_carbine		general_carbine		commando_1	spy_2	4	4	1
azure_cabal_hoverdale_bandit	83	-1	-1	-1	0	NORMAL		Enemies for Azure Cabal series	tatooine	hoverdale	hoverdale		peacewar_drennic_guard	0.9	1.1	1					0	0	0	0	0	0	0	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.thug		thug	thug			rebel_carbine				commando_2	commando_2	6	6	
azure_cabal_hoverdale_bodyguard	84	0	0	0	0	ELITE		Enemies for Azure Cabal series	tatooine	hoverdale	hoverdale		criminal_organized	0.9	1.1	1					0	0	0	0	0	0	0	-1	2																npc/elite_npc:elite_npc_21_30	elite_npc_3		"col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc											ai.thug		thug	slang			general_carbine		general_carbine		commando_1	spy_2	4	4	1
azure_cabal_hoverdale_enforcer	83	0	0	0	0	NORMAL		Enemies for Azure Cabal series	tatooine	hoverdale	hoverdale		peacewar_drennic_hunter	0.9	1.1	1					0	0	0	0	0	0	0	-1	2																npc/elite_npc:elite_npc_21_30	elite_npc_2		"col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"						npc											ai.thug		thug	thug			rebel_sword				spy_2	spy_2	9	9	1
azure_cabal_ik	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_ik.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_ik												0	0	
azure_cabal_ixalak	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_ixalak.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_ixalak												0	0	
azure_cabal_jabba_brute	84	-2	-2	-2	0	NORMAL		Enemies for Azure Cabal series	tatooine	jabba	jabba		peacewar_drennic_guard	0.9	1.1	0					0	0	0	0	0	0	0	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02		18	jabba			npc											ai.thug		thug	thug			rebel_carbine				commando_2	commando_2	10	12	
azure_cabal_jabba_retainer	84	0	0	0	0	ELITE		Enemies for Azure Cabal series	tatooine	jabba	jabba		criminal_organized	1.1	1.1	0					0	0	0	0	0	0	0	-1	2																npc/elite_npc:elite_npc_21_30	elite_npc_3		"col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"		18	jabba			npc											ai.thug		thug	slang			general_carbine		general_carbine		commando_1	spy_2	5	5	1
azure_cabal_jabba_strongarm	84	-1	-1	-1	0	ELITE		Enemies for Azure Cabal series	tatooine	jabba	jabba		peacewar_drennic_hunter	0.9	1.1	0					0	0	0	0	0	0	0	-1	2																npc/elite_npc:elite_npc_21_30	elite_npc_2		"col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_02"		18	jabba			npc											ai.thug		thug	thug			rebel_sword				spy_2	spy_2	5	5	1
azure_cabal_klaxi	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_klaxi.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_klaxi												0	0	
azure_cabal_kwaila	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_kwaila.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_kwaila												0	0	
azure_cabal_molhallis	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_molhallis.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_molhallis												0	0	
azure_cabal_ms_cadet	89	1	1	1	1	NORMAL		Enemies for Azure Cabal series	TBD	monshallok			azure_cabal_ms_cadet	1	1	0					20	0	20	-20	-20	-10	-10	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.soldier		thug	slang			general_unarmed		general_unarmed				9	12	
azure_cabal_ms_supervisor	91	0	0	0	0	NORMAL		Enemies for Azure Cabal series	TBD	monshallok			azure_cabal_ms_supervisor	0.8	1.2	0					20	0	20	-20	-20	-10	-10	-1	2																npc/npc_31_40	generic_npc_3		"housing_improvement_03,housing_improvement_04,housing_improvement_05,col_eng_trader,col_mun_trader,col_aurebesh_tiles"						npc											ai.thug		thug	slang			general_rifle		general_pistol				9	12	
azure_cabal_ms_trainer	90	0	0	0	0	NORMAL		Enemies for Azure Cabal series	TBD	monshallok			azure_cabal_ms_trainer	0.8	1.2	0					20	0	20	-20	-20	-10	-10	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.soldier		thug	slang			general_rifle		general_pistol				9	12	
azure_cabal_mystril_assault	91	0	0	0	0	NORMAL		Enemies for Azure Cabal series	TBD	mystril			azure_cabal_mystril_assault	0.8	1.2	0					20	0	20	-10	-10	-10	-10	-1	2																npc/npc_31_40	generic_npc_3		"housing_improvement_03,housing_improvement_04,housing_improvement_05,col_eng_trader,col_mun_trader,col_aurebesh_tiles"						npc											ai.soldier												9	12	1
azure_cabal_mystril_prime_01	91	1	1	1	1	ELITE		Enemies for Azure Cabal series	TBD	mystril			azure_cabal_mystril_prime_01.iff	0.9	1.1	0					20	0	20	-10	-10	-10	-10	-1	2																npc/elite_npc:elite_npc_31_40	elite_npc_3		"housing_improvement_03,housing_improvement_04,housing_improvement_05,col_eng_trader,col_mun_trader,col_dejarik_holomonster,col_dejarik_table"						npc											ai.soldier												4	4	1
azure_cabal_mystril_skirmisher	90	0	0	0	0	NORMAL		Enemies for Azure Cabal series	TBD	mystril			azure_cabal_mystril_skirmisher	0.8	1.2	0					20	0	20	-10	-10	-10	-10	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.soldier						general_rifle		commando_melee				9	12	1
azure_cabal_mystril_slicer	89	1	1	1	1	NORMAL		Enemies for Azure Cabal series	TBD	mystril			azure_cabal_mystril_slicer	1	1	0					20	0	20	-10	-10	-10	-10	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.soldier						general_unarmed		general_unarmed				9	12	1
azure_cabal_nikto_fanatic	89	1	1	1	1	NORMAL		Enemies for Azure Cabal series	TBD	nikto			azure_cabal_nikto_fanatic	1	1	0					30	-10	20	10	-20	-10	-20	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.thug		thug	slang			general_carbine		general_carbine				9	12	
azure_cabal_nikto_fatalist	90	0	0	0	0	NORMAL		Enemies for Azure Cabal series	TBD	nikto			azure_cabal_nikto_fatalist	0.8	1.2	0					30	-10	20	10	-20	-10	-20	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.thug		thug	slang			general_unarmed		general_unarmed				9	12	
azure_cabal_nikto_mastermind_01	91	1	1	1	1	ELITE		Enemies for Azure Cabal series	TBD	nikto			azure_cabal_nikto_mastermind_01.iff	0.9	1.1	0					40	-20	30	0	-20	-10	-20	-1	2																npc/elite_npc:elite_npc_31_40	elite_npc_3		"housing_improvement_03,housing_improvement_04,housing_improvement_05,col_eng_trader,col_mun_trader,col_dejarik_holomonster,col_dejarik_table"						npc											ai.thug		thug	slang									4	4	
azure_cabal_nikto_overseer	91	0	0	0	0	NORMAL		Enemies for Azure Cabal series	TBD	nikto			azure_cabal_nikto_overseer	0.8	1.2	0					30	-10	20	10	-20	-10	-20	-1	2																npc/npc_31_40	generic_npc_3		"housing_improvement_03,housing_improvement_04,housing_improvement_05,col_eng_trader,col_mun_trader,col_aurebesh_tiles"						npc											ai.thug		thug	slang									9	12	
azure_cabal_phanjoon	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_phanjoon.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_phanjoon												0	0	
azure_cabal_quixiak	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_quixiak.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_quixiak												0	0	
azure_cabal_rayxeen	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_rayxeen.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_rayxeen												0	0	
azure_cabal_sb_penitent	89	1	1	1	1	NORMAL		Enemies for Azure Cabal series	TBD	sleepless_brotherhood			azure_cabal_sb_penitent	1	1	0					10	-10	10	10	-10	-10	0	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.thug		thug	slang			general_carbine		general_carbine				9	12	
azure_cabal_sb_rogue	90	0	0	0	0	NORMAL		Enemies for Azure Cabal series	TBD	sleepless_brotherhood			azure_cabal_sb_rogue	0.8	1.2	0					10	-10	10	10	-10	-10	0	-1	2																npc/npc_21_30	generic_npc_2		col_shattered_shard_02						npc											ai.thug		thug	slang			general_pistol		general_unarmed				9	12	
azure_cabal_sb_slayer	91	0	0	0	0	NORMAL		Enemies for Azure Cabal series	TBD	sleepless_brotherhood			azure_cabal_sb_slayer	0.8	1.2	0					10	-10	10	10	-10	-10	0	-1	2																npc/npc_31_40	generic_npc_3		"housing_improvement_03,housing_improvement_04,housing_improvement_05,col_eng_trader,col_mun_trader,col_aurebesh_tiles"						npc											ai.thug		thug	slang									9	12	
azure_cabal_strol	100	0	0	0	0	NORMAL		Azure Cabal series		townsperson	azure_cabal		azure_cabal_strol.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3,col_aurebesh_tiles"						npc	1										conversation.azure_cabal_strol												0	0	
