strTemplate	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts	strCellName	intNoCreate	strLocationList
s	f	f	f	f	f	f	f	f	f	p	s	s	i	s
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.982377	0	0.186909	-55.1073	-18	-31.2866	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_rat_1|strSpawnerType|4|area|strSpawns|4|npe/npe_rat|$|	script.systems.spawning.spawner_area	assistant_armory	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.68854	0	-0.725198	-51.1216	-18	-39.6526	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_bowman_1|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_bowman|$|	script.systems.spawning.spawner_area	assistant_armory	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.980707	0	-0.195485	-39.2479	-18	-54.4236	fltMaxSpawnTime|2|45.000000|fltMinSpawnTime|2|30.000000|fltRadius|2|1.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_rat_2|strSpawnerType|4|area|strSpawns|4|npe/npe_rat|$|	script.systems.spawning.spawner_area	assistant_armory	0
object/tangible/quest/sliced_weapons.iff	0	1	0	-0.895699	0	0.444661	-52.0757	-18	-46.5555	$|	script.quest.task.ground.retrieve_item_on_item	assistant_armory	0
object/tangible/quest/npe_rune.iff	0	1	0	-1	0	-5.16E-08	-37.1259	-18	-46.6186	questRetrieveSignal|4|runequest_found_1|$|	script.quest.task.ground.retrieve_item_on_item	assistant_armory	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.255313	0	0.966858	-48.2658	-18	-51.9109	fltMaxSpawnTime|2|60.000000|fltMinSpawnTime|2|45.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_aphotic|strSpawnerType|4|area|strSpawns|4|npe/rakqua_aphotic|$|	script.systems.spawning.spawner_area	assistant_armory	0
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1	0	0.867423	0	0.497571	-52.2235	-18	-45.2164	$|		assistant_armory	0
object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1	0	0.924606	0	0.380926	-50.8873	-18	-46.2669	$|		assistant_armory	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.973556	0	-0.228449	-33.4348	-18	-30.715	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_warrior_1|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_warrior|$|	script.systems.spawning.spawner_area	transition1	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-18.6681	-18	-31.518	ignoreInBuildoutArray|0|1|pointName|4|npe_probe_1_11415535_5|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	transition1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.19331	0	0.981138	-18.8338	-18	-35.55	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_buzzer_1|strSpawnerType|4|area|strSpawns|4|npe/npe_k3i_buzzer|$|	script.systems.spawning.spawner_area	transition1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.992893	0	0.119008	37.0013	9.18755	-30.3261	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|dungeon_guard_1|strSpawnerType|4|area|strSpawns|4|npe/cardas_guard|$|	script.systems.spawning.spawner_area	hall2	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	34.3834	7.77899	-27.2831	ignoreInBuildoutArray|0|1|pointName|4|dungeon_guard_patrol_1_13667715_6|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall2	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	1.49771	1.85873	-28.171	ignoreInBuildoutArray|0|1|pointName|4|dungeon_guard_patrol_1_13667715_7|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall2	0
object/mobile/dressed_cardas_guard_f_01.iff	0	1	0	0	0	1	-0.684347	2.07093	-27.8154	npe.blurt.name|4|guard_3|npe.blurt.room|4|gamma|$|	"script.npe.npe_npc_blurts,script.systems.combat.credit_for_kills"	hall2	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.313846	0	-0.949474	36.5526	10.1586	-18.7093	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|dungeon_guard_2|strSpawnerType|4|area|strSpawns|4|npe/cardas_guard|$|	script.systems.spawning.spawner_area	hall1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.986618	0	-0.163052	27.3198	10.3086	-13.1229	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|dungeon_guard_3|strSpawnerType|4|area|strSpawns|4|npe/cardas_guard|$|	script.systems.spawning.spawner_area	hall1	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	34.8112	9.43106	-11.5338	ignoreInBuildoutArray|0|1|pointName|4|dungeon_guard_patrol_1_13667715_4|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall1	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	34.9701	10.4489	-18.3449	ignoreInBuildoutArray|0|1|pointName|4|dungeon_guard_patrol_1_13667715_5|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall1	0
object/mobile/npe/dressed_meat_chef.iff	0	1	0	0.216675	0	-0.976244	5.15405	9.53285	-3.58548	_notskill.mods.carbine_accuracy|0|245|_notskill.mods.heavyweapon_accuracy|0|245|_notskill.mods.melee_defense|0|245|_notskill.mods.onehandmelee_accuracy|0|245|_notskill.mods.pistol_accuracy|0|245|_notskill.mods.polearm_accuracy|0|245|_notskill.mods.ranged_defense|0|245|_notskill.mods.rifle_accuracy|0|245|_notskill.mods.thrown_accuracy|0|245|_notskill.mods.toHitChance|0|245|_notskill.mods.twohandmelee_accuracy|0|245|_notskill.mods.unarmed_accuracy|0|245|ai.defaultCalmBehavior|0|1|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|6000.000000|combat.intCombatXP|0|6323|difficultyClass|0|0|faction|4|townsperson|intCombatDifficulty|0|100|$|	"script.conversation.npe_side_dungeon_meat,script.systems.combat.credit_for_kills"	cave_entrance	0
object/tangible/npe/npe_dungeon_exit_terminal.iff	0	1	0	0.946042	0	-0.324043	1.46888	10.4487	8.35896	$|	script.npe.ord_mantell_dungeon_terminal	cave_entrance	0
object/tangible/npe/npe_friend_locator.iff	0	1	0	0.688988	0	-0.724773	3.24921	10.2494	11.0044	npe_instance_name|4|npe_space_dungeon|$|	script.npe.npe_instance_transfer_terminal	cave_entrance	0
object/tangible/ground_spawning/patrol_spawner.iff	0	1	0	0	0	1	9.37772	10.1991	-6.21262	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|dungeon_guard_patrol_1|strPatrolPointNames|5|dungeon_guard_patrol_1_13667715_1:dungeon_guard_patrol_1_13667715_2:dungeon_guard_patrol_1_13667715_3:dungeon_guard_patrol_1_13667715_4:dungeon_guard_patrol_1_13667715_5:dungeon_guard_patrol_1_13667715_6:dungeon_guard_patrol_1_13667715_7:dungeon_guard_patrol_1_13667715_8:dungeon_guard_patrol_1_13667715_9:|strSpawnerType|4|patrol|strSpawns|4|npe/cardas_guard|$|	script.systems.spawning.spawner_patrol	cave_entrance	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	20.2768	9.68497	-9.48006	ignoreInBuildoutArray|0|1|pointName|4|dungeon_guard_patrol_1_13667715_3|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	cave_entrance	0
object/mobile/npe/dressed_dungeon_medical.iff	0	1	0	-0.946873	0	0.321608	13.462	10.3932	6.25679	_notskill.mods.carbine_accuracy|0|245|_notskill.mods.heavyweapon_accuracy|0|245|_notskill.mods.melee_defense|0|245|_notskill.mods.onehandmelee_accuracy|0|245|_notskill.mods.pistol_accuracy|0|245|_notskill.mods.polearm_accuracy|0|245|_notskill.mods.ranged_defense|0|245|_notskill.mods.rifle_accuracy|0|245|_notskill.mods.thrown_accuracy|0|245|_notskill.mods.toHitChance|0|245|_notskill.mods.twohandmelee_accuracy|0|245|_notskill.mods.unarmed_accuracy|0|245|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|6000.000000|combat.intCombatXP|0|6323|difficultyClass|0|0|faction|4|townsperson|intCombatDifficulty|0|100|$|	"script.conversation.npe_dungeon_medical,script.systems.combat.credit_for_kills"	cave_entrance	0
object/static/item/item_medic_bacta_tank_large.iff	0	1	0	0	0	1	19.8343	10.7498	8.70022	$|		cave_entrance	0
object/static/item/item_medic_bacta_tank_large.iff	-0.0399893	0.9992	0	0	0	1	15.1503	10.3929	11.7689	$|		cave_entrance	0
object/static/item/item_medic_bacta_tank_large.iff	0	1	0	0	0	1	15.0757	10.4898	4.44582	$|		cave_entrance	0
object/static/particle/particle_bactatank_bubbles.iff	0	1	0	0	0	1	15.0737	10.9924	11.7514	$|		cave_entrance	0
object/static/particle/particle_bactatank_bubbles.iff	0	1	0	0	0	1	19.8572	11.4051	8.73026	$|		cave_entrance	0
object/static/particle/particle_bactatank_bubbles.iff	0	1	0	0	0	1	15.0004	11.1457	4.44954	$|		cave_entrance	0
object/static/item/item_container_plain_s01.iff	0	1	0	0	0	1	11.8414	11.4296	2.47449	$|		cave_entrance	0
object/static/item/item_newbie_crate.iff	0	1	0	0	0	1	12.0787	10.432	2.57967	$|		cave_entrance	0
object/static/item/item_container_plain_s04.iff	0	1	0	-0.452886	0	0.891568	11.202	10.2875	1.98478	$|		cave_entrance	0
object/static/item/item_bacta_ampules.iff	0.997417	0.0407852	0.0591199	-0.0407138	0.999168	-0.00241312	12.0457	11.4484	2.26715	$|		cave_entrance	0
object/tangible/furniture/all/frn_all_light_lamp_tatt_s01.iff	0	1	0	0	0	1	11.7869	11.6858	2.49585	$|	script.item.candle.candle_decay	cave_entrance	0
object/static/item/item_bacta_ampules.iff	0.997417	0.0407852	0.0591199	-0.0407138	0.999168	-0.00241312	12.0456	11.4387	2.19466	$|		cave_entrance	0
object/static/item/item_bacta_ampules.iff	0.999231	0.000788301	0.0392097	-0.000755847	0.999999	-0.00084582	12.0361	11.4586	2.32842	$|		cave_entrance	0
object/static/item/item_medic_bacta_tank_advanced.iff	0	1	0	0	0	1	15.7484	10.7886	1.096	$|		cave_entrance	0
object/static/item/item_medic_bacta_tank_advanced.iff	0	1	0	0	0	1	15.8221	10.8034	2.03866	$|		cave_entrance	0
object/static/item/item_medic_bag.iff	0.178813	0.983844	0.00880536	-0.982653	0.17903	-0.0483893	11.4509	10.362	2.5694	$|		cave_entrance	0
object/static/item/item_medic_stimpack.iff	0.998153	0.0607563	0	0	0	1	12.2313	11.4545	2.70509	$|		cave_entrance	0
object/static/item/item_medic_stimpack.iff	0.991459	0.130421	0	0	0	1	12.152	11.4533	2.56369	$|		cave_entrance	0
object/static/item/item_medic_stimpack.iff	0.998153	0.0607563	0	0	0	1	12.0323	11.428	2.84346	$|		cave_entrance	0
object/static/item/item_medical_console.iff	0	1	0	-0.49688	0	0.867819	11.2455	10.9251	1.96061	$|		cave_entrance	0
object/static/item/item_container_plain_s02.iff	0	1	0	-0.999168	0	0.040785	12.2591	10.5257	0.207633	$|		cave_entrance	0
object/static/item/item_medic_radical_enhancements.iff	0	0.0107949	-0.999942	0	0.999942	0.0107949	11.5548	11.3859	0.636747	$|		cave_entrance	0
object/static/item/item_container_plain_s02.iff	0	1	0	-0.999168	0	0.0407848	12.2537	10.5208	-0.00577161	$|		cave_entrance	0
object/static/item/item_container_plain_s02.iff	0	1	0	-0.999168	0	0.0407848	12.2537	10.5096	-0.23415	$|		cave_entrance	0
object/static/structure/general/prp_junk_s1.iff	0	1	0	-0.66687	0	0.745174	13.793	10.3122	-2.80842	$|		cave_entrance	0
object/building/kashyyyk/frn_kash_myyydril_cave_lantern.iff	0	1	0	0	0	1	4.93241	13.4285	-9.56183	$|		cave_entrance	0
object/static/structure/general/prp_junk_s2.iff	0	1	0	0	0	1	6.25728	12.8243	-10.5844	$|		cave_entrance	0
object/static/structure/general/prp_junk_s3.iff	0.198064	0.00450911	-0.980179	-0.0345469	-0.999336	-0.0115781	-4.01373	17.863	-6.18973	$|		cave_entrance	0
object/static/structure/general/prp_junk_s5.iff	-0.00159304	-0.999999	-1.46E-11	-0.149438	0.00023806	0.988771	15.7197	17.7127	8.22947	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	0.905091	0	-0.425219	14.469	10.941	10.6017	$|		cave_entrance	0
object/static/structure/general/prp_junk_s7.iff	0.0282222	-0.999597	0.00329286	-0.109778	0.000174848	0.993956	15.6993	20.9866	8.54561	$|		cave_entrance	0
object/static/item/item_droid_magnet.iff	0	1	0	0	0	1	15.6926	16.5914	8.13922	$|		cave_entrance	0
object/static/structure/corellia/corl_power_arial_prime.iff	0	1	0	0	0	1	15.7319	20.7046	8.08172	$|		cave_entrance	0
object/tangible/furniture/all/frn_all_light_lamp_free_s01.iff	-0.00159279	-0.999999	0	0	0	1	15.75	17.5049	8.19288	$|	script.item.candle.candle_decay	cave_entrance	0
object/static/particle/pt_poi_electricity_2x2.iff	0	1	0	-0.119712	0	0.992809	15.3287	19.405	8.14008	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	0.078327	0	-0.996928	13.8138	10.9726	11.7272	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	0.841471	0	0.540302	15.7982	10.9523	10.5768	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	0	0	1	16.4502	11.0405	11.7638	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	-0.905091	0	-0.425219	14.4356	10.9242	12.912	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	-0.0515703	0	-0.998669	13.7325	11.0646	4.45103	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	-0.813415	0	0.581683	15.8317	10.9747	12.9209	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	-0.0100003	0	0.99995	21.1986	11.2912	8.66986	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	0.853771	0	0.520648	20.5338	11.2596	7.53928	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	-0.852107	0	0.523368	20.5017	11.2709	9.88749	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	-0.784316	0	-0.620362	19.146	11.2959	9.82898	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	0.894989	0	-0.446087	19.1951	11.2428	7.51689	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	0.0483876	0	-0.998829	18.482	11.2933	8.68929	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	-0.129635	0	0.991562	16.4389	11.0941	4.43189	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	0.892649	0	0.450753	15.7857	11.0626	3.33528	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	-0.908632	0	0.417598	15.7558	11.0105	5.54898	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	-0.842329	0	-0.53896	14.3738	11.0039	5.59562	$|		cave_entrance	0
object/static/particle/particle_newbie_refrigerator_steam.iff	0	1	0	0.845983	0	-0.53321	14.4103	11.109	3.33108	$|		cave_entrance	0
object/static/structure/corellia/corl_power_connector.iff	0	1	0	-0.999784	0	0.0207933	18.3513	21.7181	5.75338	$|		cave_entrance	0
object/static/structure/corellia/corl_power_connector.iff	0	1	0	0.744643	0	0.667463	15.3698	21.5905	4.06958	$|		cave_entrance	0
object/static/structure/corellia/corl_power_connector.iff	0	1	0	-0.188859	0	0.982004	-7.80409	21.7657	-7.16866	$|		cave_entrance	0
object/static/item/item_newbie_crate.iff	0	1	0	0	0	1	11.318	10.3386	0.864422	$|		cave_entrance	0
object/static/structure/general/poi_all_construction_metal_pile.iff	-0.00620351	0.99995	-0.00784303	0.549365	-0.00314561	-0.835576	-0.878257	9.04093	-8.04271	$|		cave_entrance	0
object/tangible/furniture/all/frn_all_light_lamp_free_s01.iff	0.973625	-0.00896133	0.227978	-0.227968	0.00209825	0.973666	-1.74301	18.2089	-6.07964	$|	script.item.candle.candle_decay	cave_entrance	0
object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1	0	0	0	1	2.64151	9.34348	-10.477	$|		cave_entrance	0
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1	0	0	0	1	2.63227	10.0189	-10.4401	$|		cave_entrance	0
object/static/structure/general/trash_pile_s01.iff	0	1	0	0	0	1	-1.99298	9.74296	-5.74787	$|		cave_entrance	0
object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1	0	0.737932	0	0.674876	2.41931	9.2643	-9.12618	$|		cave_entrance	0
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1	0	0	0	1	1.86183	9.12685	-9.69654	$|		cave_entrance	0
object/static/structure/general/tankfarm_s01.iff	0	1	0	-0.98889	0	-0.14865	-4.42132	9.3378	-3.48884	$|		cave_entrance	0
object/mobile/dressed_npe_aquillia.iff	0	1	0	0.942909	0	0.33305	-0.327894	10.3026	5.11744	_notskill.mods.carbine_accuracy|0|245|_notskill.mods.heavyweapon_accuracy|0|245|_notskill.mods.melee_defense|0|245|_notskill.mods.onehandmelee_accuracy|0|245|_notskill.mods.pistol_accuracy|0|245|_notskill.mods.polearm_accuracy|0|245|_notskill.mods.ranged_defense|0|245|_notskill.mods.rifle_accuracy|0|245|_notskill.mods.thrown_accuracy|0|245|_notskill.mods.toHitChance|0|245|_notskill.mods.twohandmelee_accuracy|0|245|_notskill.mods.unarmed_accuracy|0|245|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|6000.000000|combat.intCombatXP|0|6323|difficultyClass|0|0|faction|4|townsperson|intCombatDifficulty|0|100|$|	"script.conversation.npe_runequest,script.systems.combat.credit_for_kills"	cave_entrance	0
object/mobile/dressed_npe_vendor.iff	0	1	0	-0.834899	0	0.550404	11.1671	10.2553	3.16413	_notskill.mods.carbine_accuracy|0|245|_notskill.mods.heavyweapon_accuracy|0|245|_notskill.mods.melee_defense|0|245|_notskill.mods.onehandmelee_accuracy|0|245|_notskill.mods.pistol_accuracy|0|245|_notskill.mods.polearm_accuracy|0|245|_notskill.mods.ranged_defense|0|245|_notskill.mods.rifle_accuracy|0|245|_notskill.mods.thrown_accuracy|0|245|_notskill.mods.toHitChance|0|245|_notskill.mods.twohandmelee_accuracy|0|245|_notskill.mods.unarmed_accuracy|0|245|ai.defaultCalmBehavior|0|2|ai.diction|4|townperson|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|6000.000000|combat.intCombatXP|0|6323|difficultyClass|0|0|intCombatDifficulty|0|100|$|	"script.conversation.npe_vendor_rallen,script.npe.npc_vendor,script.systems.combat.credit_for_kills"	cave_entrance	0
object/building/kashyyyk/wall_modular_restraining_wall_gate.iff	0	1	0	-0.0299956	0	0.99955	6.64337	8.05476	20.1736	$|		cave_entrance	0
object/building/kashyyyk/wall_modular_restraining_wall_4m.iff	0	1	0	-0.0199987	0	0.9998	2.65251	8.03009	20.0449	$|		cave_entrance	0
object/building/kashyyyk/cave_myyydril_bars.iff	0	1	0	-0.999815	0	-0.0192024	5.24082	16.7599	20.7006	$|		cave_entrance	0
object/building/kashyyyk/wall_modular_restraining_wall_8m.iff	0.00840702	-0.999965	0	-0.0299944	-0.000252173	0.99955	6.36804	15.9634	20.1563	$|		cave_entrance	0
object/building/kashyyyk/wall_modular_restraining_wall_4m.iff	0	1	0	-0.0299955	0	0.99955	10.6383	8.04506	20.3358	$|		cave_entrance	0
object/building/kashyyyk/wall_modular_restraining_wall_4m.iff	-0.00159267	-0.999999	3.64E-12	-0.00999982	1.59E-05	0.99995	0.570429	15.9514	20.017	$|		cave_entrance	0
object/building/kashyyyk/wall_modular_restraining_wall_4m.iff	-0.00159251	-0.999999	1.82E-12	-0.00999982	1.59E-05	0.99995	12.2096	15.9968	20.3444	$|		cave_entrance	0
object/static/structure/corellia/corl_power_arial_thin.iff	0	1	0	0	0	1	10.1987	9.9215	18.7138	$|		cave_entrance	0
object/static/structure/corellia/corl_power_connector.iff	0	1	0	-0.999784	0	0.0207965	10.3825	9.82201	17.5613	$|		cave_entrance	0
object/static/structure/corellia/corl_power_bubble_node.iff	0	0.0607582	-0.998152	0	0.998152	0.0607582	6.42816	14.1194	20.0055	$|		cave_entrance	0
object/static/structure/corellia/corl_power_arial_prime.iff	0	1	0	-0.389418	0	0.921061	1.20943	9.08294	16.7734	$|		cave_entrance	0
object/static/structure/corellia/corl_power_transformer_s02.iff	0	1	0	0	0	1	10.3712	10.1513	11.5513	$|		cave_entrance	0
object/tangible/furniture/all/frn_all_light_lamp_free_s01.iff	0	1	0	0	0	1	10.3642	12.2691	11.5425	$|	script.item.candle.candle_decay	cave_entrance	0
object/building/kashyyyk/wall_modular_restraining_wall_4m.iff	0.00318466	0.999995	1.59E-05	-0.00999986	1.60E-05	0.99995	12.1929	15.9495	20.1486	$|		cave_entrance	0
object/building/kashyyyk/wall_modular_restraining_wall_8m.iff	-0.00681483	0.999977	4.77E-05	-0.0299938	-0.000252065	0.99955	6.38043	15.9466	20.1714	$|		cave_entrance	0
object/building/kashyyyk/wall_modular_restraining_wall_4m.iff	0.00318466	0.999995	1.59E-05	-0.00999986	1.60E-05	0.99995	0.549418	15.9228	20.2432	$|		cave_entrance	0
object/tangible/terminal/terminal_water_pressure.iff	0	1	0	0.979589	0	-0.20101	0.801656	10.4234	13.678	$|	script.theme_park.dungeon.death_watch_bunker.water_pressure_terminal	cave_entrance	0
object/building/kashyyyk/cave_myyydril_bars.iff	0	1	0	-0.999816	0	-0.0192024	4.51961	17.357	20.6646	$|		cave_entrance	0
object/static/particle/pt_sparks_small.iff	0.987794	0.0866707	-0.129431	-0.129123	-0.00916569	-0.991587	0.946128	12.0942	13.6072	$|		cave_entrance	0
object/static/structure/general/cave_stalagmite_damprock_s01_large.iff	0	1	0	0	0	1	-5.45994	10.82	10.3193	$|		cave_entrance	0
object/static/structure/general/cave_stalagmite_damprock_s01_med.iff	0	1	0	0	0	1	-2.78369	10.5264	9.08199	$|		cave_entrance	0
object/static/structure/general/cave_stalagmite_damprock_s01_small.iff	0	1	0	0	0	1	-3.03838	10.8204	11.0795	$|		cave_entrance	0
object/static/structure/general/cave_stalagmite_damprock_s01_large.iff	0	1	0	0	0	1	15.0252	10.0129	-0.883042	$|		cave_entrance	0
object/static/structure/general/cave_stalagmite_damprock_s01_small.iff	0	1	0	0	0	1	13.2819	10.5621	0.761378	$|		cave_entrance	0
object/static/structure/general/prp_junk_s2.iff	-0.0741272	0.517371	0.852545	0.874457	0.444695	-0.193833	-0.532589	10.899	10.2295	$|		cave_entrance	0
object/static/structure/general/prp_junk_s6.iff	0	1	0	0	0	1	-0.643593	12.2639	13.8123	$|		cave_entrance	0
object/building/kashyyyk/thm_spc_asteroid_bunker_energy_door.iff	0	1	0	-0.0199987	0	0.9998	6.56259	7.16711	20.4178	$|		cave_entrance	0
object/building/kashyyyk/grievous_encounter_power_hub.iff	0	1	0	0	0	1	10.1875	10.9801	18.8001	$|		cave_entrance	0
object/building/kashyyyk/grievous_encounter_power_hub.iff	0	1	0	0	0	1	3.14337	11.0892	17.9081	$|		cave_entrance	0
object/mobile/dressed_cardas_guard_m_01.iff	0	1	0	0	0	1	18.6336	9.52157	-11.8905	npe.blurt.name|4|guard_1|npe.blurt.room|4|gamma|$|	"script.npe.npe_npc_blurts,script.systems.combat.credit_for_kills"	cave_entrance	0
object/mobile/clone_droid.iff	-0.108443	0.993847	-0.0225624	-0.97301	-0.110765	-0.202442	15.2724	10.4937	8.07878	_notskill.mods.carbine_accuracy|0|171|_notskill.mods.force_accuracy|0|171|_notskill.mods.heavyweapon_accuracy|0|171|_notskill.mods.melee_defense|0|146|_notskill.mods.onehandlightsaber_accuracy|0|171|_notskill.mods.onehandmelee_accuracy|0|171|_notskill.mods.pistol_accuracy|0|171|_notskill.mods.polearm_accuracy|0|171|_notskill.mods.polearmlightsaber_accuracy|0|171|_notskill.mods.ranged_defense|0|146|_notskill.mods.rifle_accuracy|0|171|_notskill.mods.thrown_accuracy|0|171|_notskill.mods.toHitChance|0|171|_notskill.mods.twohandlightsaber_accuracy|0|171|_notskill.mods.twohandmelee_accuracy|0|171|_notskill.mods.unarmed_accuracy|0|171|ai.defaultCalmBehavior|0|1|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|0.000000|combat.intCombatXP|0|1911|difficultyClass|0|0|faction|4|townsperson|intCombatDifficulty|0|100|loot.lootTable|4|npc/npc_81_90|loot.numItems|0|0|$|	"script.conversation.clone_droid,script.systems.skills.stealth.player_stealth,script.systems.combat.combat_actions_humanoid,script.ai.creature_combat,script.ai.ai,script.systems.combat.credit_for_kills"	cave_entrance	0
object/tangible/npe/npe_gamma_shuttle.iff	0	1	0	-0.0783269	0	-0.996928	6.60861	8.86094	17.2875	$|	script.npe.gamma_shuttle	cave_entrance	0
object/mobile/junk_dealer_m_02.iff	-0.217369	0.975475	-0.0346239	-0.975564	-0.218279	-0.0250954	11.4126	10.4366	-0.0871558	ai.defaultCalmBehavior|0|1|$|	"script.conversation.npe_dungeon_junk_dealer,script.npc.converse.junk_dealer,script.conversation.junk_dealer_generic,script.systems.combat.credit_for_kills"	cave_entrance	0
